release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,spin_axis,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,balls,strikes,outs_when_up,inning,pitch_type_FF,pitch_type_KC,pitch_type_SI,pitch_type_SL,inning_topbot_Top,stand_R,pitch_number
0.7045926783794713,0.2849439025760066,-0.21238702674503757,1.1320493871188035,0.7640415887025104,-0.10626266547239299,-0.02019661274843202,1.3045101855395103,-0.15245109223734915,1.301288772879639,0.17035331845355367,0.49660727157009377,-0.8041482809589342,-1.1832931884335083,1.3162199792155704,-1.3513706745867713,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,-0.9704949588309457,0.3688555567816586,1
0.5627558126974782,0.2849439025760066,-0.21238702674503757,1.2745824171056814,0.3367420146235775,-0.15296774597240767,0.848563744718207,-0.00022645780497196355,-1.6831004204207283,1.9795493433192755,1.4846480255985783,1.2193385513278796,-0.8041482809589342,0.05953676419791243,1.3162199792155704,-1.3513706745867713,-0.7031409238813291,-0.21303382731527565,2.1049689567647047,-0.38951782748808106,-0.9704949588309457,0.3688555567816586,2
-1.2811234411684393,-0.5621301701080553,-0.21238702674503757,1.4883819620859884,-1.3028352245231554,-0.5791955343348554,1.1551850473534913,-0.548594032543957,-0.2928776361073839,-0.9165156320499679,0.937025230954817,1.2193385513278796,0.7438950956421264,0.05953676419791243,1.3162199792155704,-1.3513706745867713,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,-0.9704949588309457,0.3688555567816586,3
0.8109703276409654,0.23511601594753231,-0.21238702674503757,1.6309149920728663,0.7640415887025104,-0.10626266547239299,-0.2927488817575735,1.6826947198422584,-1.4303326414546653,1.6242699968985135,0.17035331845355367,0.49660727157009377,2.2919384722431873,0.05953676419791243,1.3162199792155704,-1.3513706745867713,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,-0.9704949588309457,0.3688555567816586,4
0.6514038537487241,1.03236220200312,-0.21238702674503757,0.6331837821647409,0.7640415887025104,-0.10626266547239299,0.21828662263456694,1.3234194122546477,-1.0090530098445611,-0.1305946536040393,0.33464015684668086,-0.1357825982179668,-0.8041482809589342,-1.1832931884335083,-1.1260993155510992,-0.7756591882194478,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,-0.9704949588309457,0.3688555567816586,1
-1.1570161836966943,-0.6119580567365296,-0.21238702674503757,1.5596484770794306,-1.3028352245231554,-0.5791955343348554,1.461806349988776,-0.3784109921077203,-1.0090530098445611,-2.875935057764475,0.2798778773823059,-0.1357825982179668,-0.8041482809589342,0.05953676419791243,-1.1260993155510992,-0.7756591882194478,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,-0.9704949588309457,0.3688555567816586,2
-1.4938787396914301,0.5340833357183781,-0.21238702674503757,1.1320493871188035,-1.3028352245231554,-0.5791955343348554,1.035943429661992,-0.4918663523985449,-1.1916075168756064,0.8168169368513266,-0.048695799403950864,-0.8585138779757525,0.7438950956421264,0.05953676419791243,-1.1260993155510992,-0.7756591882194478,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,-0.9704949588309457,0.3688555567816586,3
0.8286999358512162,-0.06385130382331346,-0.14173237840554806,1.0607828721253678,0.3367420146235775,-0.15296774597240767,0.8826327783443497,0.8885071978064869,-1.0230956642315647,1.096733997667685,0.33464015684668086,-0.1357825982179668,0.7438950956421264,1.302366716829333,-1.1260993155510992,-0.7756591882194478,-0.7031409238813291,-0.21303382731527565,2.1049689567647047,-0.38951782748808106,-0.9704949588309457,0.3688555567816586,4
0.9528071933229585,-0.06385130382331346,-0.49500562010304583,1.4171154470925527,1.0952639620270292,-0.17997178221061264,-0.003162095935360653,1.2666917321092352,-1.0511809730055717,0.7737527736488099,0.33464015684668086,-0.1357825982179668,-0.8041482809589342,-1.1832931884335083,1.3162199792155704,0.37576378451519926,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,-0.9704949588309457,0.3688555567816586,1
0.6336742455384734,-0.014023417194839157,-0.9895881584795728,1.6309149920728663,1.241236719024213,-0.07787006594397058,-0.2075762976922169,1.474693225975747,-0.9247970835225404,-0.21672298000907267,0.33464015684668086,-0.1357825982179668,-0.8041482809589342,0.05953676419791243,1.3162199792155704,0.37576378451519926,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,-0.9704949588309457,0.3688555567816586,2
1.094644059004954,-0.21333496370873634,0.07023156661297067,2.129780597026929,1.0568500786067176,-0.23102264034393366,-0.25867984813143097,1.4936024526908842,-2.483531720479926,0.22468469281672304,0.33464015684668086,-0.1357825982179668,-0.8041482809589342,1.302366716829333,1.3162199792155704,0.37576378451519926,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,-0.9704949588309457,0.3688555567816586,3
0.8464295440614643,0.08563235606210944,-0.6363149167820751,1.702181507066302,0.8724634381892223,-0.2820734984772547,0.13311403856921028,1.1343271451032733,-0.6018160326214604,1.5489077112941096,0.33464015684668086,-0.1357825982179668,-0.8041482809589342,1.302366716829333,1.3162199792155704,0.37576378451519926,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,-0.9704949588309457,0.3688555567816586,4
0.6691334619589724,-0.8112696032504269,0.21154086329194968,0.06305166221724891,0.6150904192731351,-0.1033954950106311,-0.17350726406607414,1.3045101855395103,-0.15245109223734915,0.8491150592532144,0.11559103898917632,0.04490022172147965,-0.8041482809589342,-1.1832931884335083,0.09506033183223557,-1.3513706745867713,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,1.0304020550550783,0.3688555567816586,1
0.8464295440614643,-0.06385130382331346,0.42350480831046844,-0.6496134877171272,0.261682691806269,-0.1289209240772916,0.644149542961351,0.6994149306551126,-2.062252088869822,1.1290321200695723,-0.21298263779708046,-0.5874896480665829,-0.8041482809589342,0.05953676419791243,0.09506033183223557,-1.3513706745867713,-0.7031409238813291,-0.21303382731527565,2.1049689567647047,-0.38951782748808106,1.0304020550550783,0.3688555567816586,2
-0.9797201015942024,1.3313295217739658,1.0593966433660247,-0.9346795476908764,0.01583383791627521,0.7644690932558263,-2.1154421807562085,-1.1915077408586294,0.6901081709828594,-0.3889796328191394,-0.432031755654585,-0.9488552879454758,0.7438950956421264,0.05953676419791243,0.09506033183223557,-1.3513706745867713,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,2.5672765902623524,1.0304020550550783,0.3688555567816586,3
-1.972578161368159,0.2849439025760066,-0.00042308172656903926,-0.15074788276306456,1.0760570203168736,3.92962229752173,-2.0132350798777803,-2.1936967567609127,0.32499915692076903,-0.5397042040279475,0.11559103898917632,0.04490022172147965,0.7438950956421264,1.302366716829333,0.09506033183223557,-1.3513706745867713,-0.7031409238813291,4.694090194981419,-0.4750663884074472,-0.38951782748808106,1.0304020550550783,0.3688555567816586,4
0.7045926783794713,0.18528812931905803,-0.07107773006605855,-0.720880002710563,0.16180659491345903,-0.1033954950106311,0.848563744718207,0.056501222340440346,1.2237290376889915,0.300046978421127,-0.15822035833270312,0.40626586160037054,-0.8041482809589342,-1.1832931884335083,1.3162199792155704,-0.7756591882194478,-0.7031409238813291,-0.21303382731527565,2.1049689567647047,-0.38951782748808106,1.0304020550550783,-2.7110883423451924,1
-0.9619904933839543,0.9327064287461725,0.7061234016684766,-0.43581394273681373,0.3039379635686117,1.5047065361889813,-1.8769589453732092,-1.5696922751613778,1.237771692075995,-0.7657910608411598,-0.8153677119052167,0.04490022172147965,-0.8041482809589342,0.05953676419791243,1.3162199792155704,-0.7756591882194478,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,2.5672765902623524,1.0304020550550783,-2.7110883423451924,2
1.094644059004954,0.683566995603801,0.9180873466869954,-1.4335451526449328,0.688076797771727,-0.25654806941059416,-0.37792146582293035,1.172145598533548,0.0020181060196891015,-0.5397042040279475,-0.924892270833969,-0.1357825982179668,0.7438950956421264,0.05953676419791243,1.3162199792155704,-0.7756591882194478,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,1.0304020550550783,-2.7110883423451924,3
-0.2173469485534875,0.7832227688607496,-0.07107773006605855,-1.2910121226580613,0.8340495547689109,0.7134182351225054,-1.962131529438566,-0.5296848058288196,-1.0230956642315647,-0.5397042040279475,-0.924892270833969,-0.6778310580363062,0.7438950956421264,1.302366716829333,1.3162199792155704,-0.7756591882194478,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,2.5672765902623524,1.0304020550550783,-2.7110883423451924,4
-0.7315055866507152,1.729952614801759,0.4941594566499579,-1.2197456076646256,0.638138749325322,0.5092148025892212,-1.5873721595509964,-0.6809586195499191,-0.04010985714132133,-0.6150664896323514,1.1013120693479466,1.400021371267326,-0.8041482809589342,-1.1832931884335083,0.09506033183223557,0.37576378451519926,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,2.5672765902623524,1.0304020550550783,0.3688555567816586,1
0.8286999358512162,-0.014023417194839157,0.2821955116314894,-0.36454742774337806,1.2105056122879638,-0.17997178221061264,-0.07130016318764612,1.0208717848124487,-1.8937402362257802,1.096733997667685,1.5941725845273307,1.4903627812370492,-0.8041482809589342,0.05953676419791243,0.09506033183223557,0.37576378451519926,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,1.0304020550550783,0.3688555567816586,2
0.8109703276409654,-0.3628186235941581,0.42350480831046844,-0.008214852776193141,0.8225253897428173,-0.1033954950106311,-0.4119904994490731,1.1154179183881359,0.6198948990478421,0.009363876804139656,1.3203611872054513,1.2193385513278796,0.7438950956421264,0.05953676419791243,0.09506033183223557,0.37576378451519926,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,1.0304020550550783,0.3688555567816586,3
-0.8024240194917105,1.0821900886315943,0.4941594566499579,-1.077212577677748,0.07729605138877366,0.2539605119226161,-2.149511214382351,-1.399509234725141,-2.0201241257088114,-1.1533685296638094,1.3203611872054513,1.2193385513278796,0.7438950956421264,1.302366716829333,0.09506033183223557,0.37576378451519926,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,2.5672765902623524,1.0304020550550783,0.3688555567816586,4
-0.9442608851737035,2.2780593677149774,0.6354687533289871,-1.5048116676383747,0.00046828454815059714,1.096299671122413,-2.1324766975692797,-1.6075107285916526,0.9288332955619185,-0.6796627344361265,-1.362990506548978,-1.6715865677032615,-0.8041482809589342,-1.1832931884335083,1.3162199792155704,0.37576378451519926,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,2.5672765902623524,1.0304020550550783,0.3688555567816586,1
-1.1570161836966943,0.5839112223468524,1.3420152367240328,-0.07948136776962886,-0.994451296037918,-0.40970064381055726,0.6952530934005646,-0.9835062469921176,0.11435934111571694,0.020129917604769062,-0.4867940351189599,-0.6778310580363062,-0.8041482809589342,0.05953676419791243,1.3162199792155704,0.37576378451519926,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,1.0304020550550783,0.3688555567816586,2
-0.8201536277019612,-0.6119580567365296,1.9072524234400494,-0.15074788276306456,-0.8830510341190146,-0.46075150194387826,0.5760114757090654,-0.321683311962308,2.1926721903922313,-0.442809836822285,-1.362990506548978,-0.9488552879454758,-0.8041482809589342,1.302366716829333,1.3162199792155704,0.37576378451519926,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,1.0304020550550783,0.3688555567816586,3
-1.352041874009437,-1.857655222448386,1.5539791817425517,-0.15074788276306456,-1.1865207131394757,-0.40970064381055726,0.7974601942789928,-0.4729571256834075,-0.30692029049438735,-1.0241760400562596,-0.4867940351189599,-0.6778310580363062,0.7438950956421264,1.302366716829333,1.3162199792155704,0.37576378451519926,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,1.0304020550550783,0.3688555567816586,4
-1.4052306986401841,0.5340833357183781,0.21154086329194968,-0.008214852776193141,-0.014897268819974016,0.4071130863225792,-2.319856382513065,-0.8700508867012933,-2.034166780095815,-0.5289381632273183,0.6632138336329376,0.6772900915095402,-0.8041482809589342,-1.1832931884335083,-1.1260993155510992,0.9514752708825228,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,2.5672765902623524,1.0304020550550783,0.3688555567816586,1
-1.5470675643221772,0.4344275624614295,1.6952884784215305,0.7757168121516187,-1.6167562074469648,-0.5373277891438598,1.0700124632881347,-0.3784109921077203,1.645008669299096,0.3538771824242726,1.0465497898835694,0.40626586160037054,0.7438950956421264,-1.1832931884335083,-1.1260993155510992,0.9514752708825228,-0.7031409238813291,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,1.0304020550550783,0.3688555567816586,2
0.08405639102074937,-0.06385130382331346,0.4941594566499579,0.13431817721068462,0.1963790899917394,-0.07787006594397058,-0.12240371362686003,0.9641441046670367,0.39521242885578645,1.2259264872752345,1.4846480255985783,1.1289971413581563,2.2919384722431873,-1.1832931884335083,-1.1260993155510992,0.9514752708825228,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,1.0304020550550783,0.3688555567816586,3
-0.02232125824074733,-0.06385130382331346,0.4941594566499579,0.5619172671713052,0.038882167968462125,-0.05234463687731007,-0.3438524321967876,0.9641441046670367,-0.012024548367314368,1.8503568537117263,0.7727383925616899,1.1289971413581563,3.839981848844248,-1.1832931884335083,-1.1260993155510992,0.9514752708825228,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,1.0304020550550783,0.3688555567816586,4
0.4741077716462322,-0.9109253765073754,0.4941594566499579,-0.29328091274994234,0.23095158507001978,-0.23102264034393366,-0.6164047012059293,1.1343271451032733,-2.104380052030832,0.364643223224902,-1.6915641833352348,-1.1295381078849223,-0.8041482809589342,-1.1832931884335083,-1.1260993155510992,1.5271867572498463,1.4221900134613308,-0.21303382731527565,-0.4750663884074472,-0.38951782748808106,1.0304020550550783,0.3688555567816586,1
