release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,spin_axis,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,balls,strikes,outs_when_up,inning,pitch_type_FF,pitch_type_SI,pitch_type_SL,inning_topbot_Top,stand_R,pitch_number
0.8801135386991518,1.930851254469176,-0.9845778741207121,0.6371111679492892,0.18039908904055033,-0.7391549737511843,0.6906121252955194,1.8157880907400767,1.3569182808742153,1.8879065516255265,0.776881220108575,1.513026131997661,-0.8907337387831413,-1.1400139040111292,-1.1850122096527707,-1.4182484166846696,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,1
0.8142521218655625,2.0429758362829284,-0.06389660992485312,0.9360661495747156,-0.14167283465355626,-0.7092080773269862,0.608811303583971,1.5052422781508235,0.9132237792503672,-0.22372051192109027,1.0314429498634639,1.690677029326355,0.5805997244699829,-1.1400139040111292,-1.1850122096527707,-1.4182484166846696,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,2
-1.1484180997753979,2.5475364544448134,1.535181375257439,0.039201204698432135,1.0822004753840488,1.2373401902458925,-1.5816329222474987,-1.3414276705839978,-0.8274238809662683,-0.1501812609518053,0.21684541464782317,1.0688988886759256,0.5805997244699829,0.15379881597924833,-1.1850122096527707,-1.4182484166846696,-0.7919082295744859,-0.25412448988650876,1.2228707388913584,-0.9568139619311997,0.43532100015717434,3
0.7220461382985373,1.4823529272141662,-0.2092673358505223,1.683453603638288,-0.506687681506877,-0.7191903761350522,0.4179427195903573,1.436232097575434,0.4695292776265189,1.9089177661881789,0.6241441822556435,1.690677029326355,0.5805997244699829,1.4476115359696258,-1.1850122096527707,-1.4182484166846696,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,4
-1.135245816408679,1.538415218121041,1.147526106122344,0.039201204698432135,1.1573505909126738,1.2173755926297603,-1.4180312788244012,-1.3586802157278453,-0.3723525972495008,-0.9801242361765948,0.87870591201053,-0.4411337386179724,-0.8907337387831413,-1.1400139040111292,1.3007717571252777,-1.4182484166846696,-0.7919082295744859,-0.25412448988650876,1.2228707388913584,-0.9568139619311997,0.43532100015717434,1
-1.1089012496752446,1.9869135453760511,1.0990691974804658,0.4378078468656702,1.0822004753840488,1.2173755926297603,-1.3907643382538852,-1.2724174900086083,0.0713419043743474,-0.21321490463976406,0.8277935660595537,0.0029935047037629157,0.5805997244699829,-1.1400139040111292,1.3007717571252777,-1.4182484166846696,-0.7919082295744859,-0.25412448988650876,1.2228707388913584,-0.9568139619311997,0.43532100015717434,2
0.9986640889996113,1.5944775090279186,-0.3546380617761915,0.5872853376783811,-0.13630496925865448,-0.659296583286656,0.7178790658660357,1.0394235592669436,0.9359773434362056,1.0474579691194101,1.5405664093732392,1.4242006833333138,0.5805997244699829,0.15379881597924833,1.3007717571252777,-1.4182484166846696,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,3
1.0776977891999195,0.8096054363316513,-0.11235351856673137,2.1318860760764298,-0.13630496925865448,-0.7191903761350522,0.5633664026331106,1.3499693718561967,0.8222095225070137,1.1735252564953276,1.5405664093732392,1.4242006833333138,0.5805997244699829,1.4476115359696258,1.3007717571252777,-1.4182484166846696,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,4
0.8669412553324328,0.7535431454247763,-0.6453795136274955,1.2350211312001418,0.5668853974734782,-0.7391549737511843,1.008726431951542,1.3327168267123495,0.04858834018850901,1.562232725904406,1.4896540634222606,1.4242006833333138,-0.8907337387831413,-1.1400139040111292,-1.1850122096527707,-0.8702888011474109,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,1
1.0118363723663302,0.7535431454247763,-1.2753193259720503,0.7865886587620001,0.27165280075388054,-0.6992257785189201,0.8269468281481006,1.2982117364246546,-1.0663363049175711,0.8268402162115547,1.7442157931771494,2.0459788239837433,0.5805997244699829,-1.1400139040111292,-1.1850122096527707,-0.8702888011474109,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,2
0.8274244052322797,1.3141660544935363,-1.1784055086882594,-0.5088829282815213,-0.44227329676805577,-0.7890664677915146,0.99963745176137,-0.4097902328162382,-1.78307357677148,0.0809420992373768,1.4896540634222606,1.690677029326355,2.051933187723107,-1.1400139040111292,-1.1850122096527707,-0.8702888011474109,-0.7919082295744859,3.9350792221819995,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,3
0.8274244052322797,1.7626643817485461,0.5660432024197019,0.7865886587620001,-0.007476199781011855,-0.7890664677915146,0.6724341649151753,1.4189795524315865,0.4467757134406805,-0.1396756536704786,2.1515145607849675,2.756582413298518,3.523266650976231,-1.1400139040111292,-1.1850122096527707,-0.8702888011474109,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,4
1.1699037727669448,1.4823529272141662,-0.3546380617761915,0.5374595074074775,0.260917069964077,-0.7291726749431182,0.7724129470070682,0.8151404723969274,0.38989180297608456,0.6797617142729843,1.1332676417654188,0.7135970940185374,-0.8907337387831413,-1.1400139040111292,-1.1850122096527707,-0.8702888011474109,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,1
0.9854918056328942,0.8096054363316513,-0.5969226049856171,0.6371111679492892,0.4380566279958356,-0.7890664677915146,0.7633239668168961,1.3499693718561967,-0.9411917018954602,1.1525140419326747,0.87870591201053,0.5359461966898433,-0.8907337387831413,0.15379881597924833,-1.1850122096527707,-0.8702888011474109,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,2
1.0513532224664834,1.8747889635622985,-0.6938364222694081,-0.010624625572475942,0.2072384160150592,-0.8389779618318447,0.6906121252955194,1.401727007287739,0.25337041786105435,0.45914396136512886,-0.5468397746168387,-0.35230828995362534,0.5805997244699829,0.15379881597924833,-1.1850122096527707,-0.8702888011474109,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,3
-0.7005604653069902,1.4262906363072887,0.7598708369872493,0.9360661495747156,1.4096402644730572,1.3072162819023547,-1.381675358063713,-0.9273665871316601,-0.4064829435282584,-0.8960793779259832,-0.5468397746168387,-0.35230828995362534,0.5805997244699829,1.4476115359696258,-1.1850122096527707,-0.8702888011474109,-0.7919082295744859,-0.25412448988650876,1.2228707388913584,-0.9568139619311997,0.43532100015717434,4
1.1435592060335087,1.706602090841671,-0.5484656963437389,0.6371111679492892,-0.12556923846885093,-0.7092080773269862,0.6815231451053474,1.3844744621438916,0.5264131880911149,2.119029911814708,1.0823552958144402,0.18064440203245705,-0.8907337387831413,-1.1400139040111292,0.05787977373625351,-0.8702888011474109,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,1
-1.0298675494749365,1.706602090841671,1.002155380196675,1.1353694706583346,0.9533717059064062,1.2573047878620245,-1.4362092392047454,-1.1171445837139817,-0.031049134461925285,-0.8330457342380244,0.5223194903536884,0.2694698506968041,0.5805997244699829,-1.1400139040111292,0.05787977373625351,-0.8702888011474109,-0.7919082295744859,-0.25412448988650876,1.2228707388913584,-0.9568139619311997,0.43532100015717434,2
1.2225929062338152,1.4823529272141662,-0.451551879059948,0.9360661495747156,0.6420355130021032,-0.7591195713673163,0.9087476498596492,1.1946964655615702,1.5617003585467606,0.7322897506796163,0.5223194903536884,0.2694698506968041,0.5805997244699829,0.15379881597924833,0.05787977373625351,-0.8702888011474109,1.2627725822944502,-0.25412448988650876,-0.8177479174181478,-0.9568139619311997,0.43532100015717434,3
-0.6742158985735541,1.2020414726797837,0.5175862937777892,0.6371111679492892,1.8605409576448064,1.2872516842862225,-1.3180524967325085,-1.0136293128508973,-0.5316275465503695,-1.2112475963657767,0.5223194903536884,0.2694698506968041,0.5805997244699829,1.4476115359696258,0.05787977373625351,-0.8702888011474109,-0.7919082295744859,-0.25412448988650876,1.2228707388913584,-0.9568139619311997,0.43532100015717434,4
-1.3328300669094466,0.6414185636110238,0.7114139283453366,0.4378078468656702,0.43268876260093386,1.1874286962055622,-1.3180524967325085,-1.0136293128508973,0.3216311104185695,-0.5073719085169044,-1.1068755800775907,0.18064440203245705,-0.8907337387831413,-1.1400139040111292,-1.1850122096527707,-0.3223291856101522,-0.7919082295744859,-0.25412448988650876,1.2228707388913584,-0.9568139619311997,-2.297155431598628,1
-0.8718001490743219,0.9777923090522788,0.8567846542710058,0.5374595074074775,0.7977036094542547,1.2972339830942887,-1.8543023279526607,-1.1516496740016764,-1.9878556544440253,-0.10815883182649946,-0.3431903908129286,-0.8852609819397077,-0.8907337387831413,0.15379881597924833,-1.1850122096527707,-0.3223291856101522,-0.7919082295744859,-0.25412448988650876,1.2228707388913584,-0.9568139619311997,-2.297155431598628,2
